CustomerID,Age,Gender,City,Employment_Type,Annual_Income,Credit_Score,Tenure_Months,Avg_Monthly_Balance,Balance_Change_Ratio,Mobile_App_Logins,UPI_Transactions,ATM_Withdrawals,NetBanking_Usage,Complaint_Tickets,Call_Center_Interactions,Has_Credit_Card,Has_Loan,Has_Insurance,Churn
IB022992,52,Female,Lucknow,Salaried,657600.0,625.0,125,,,5.0,10.0,3.0,4.0,1.0,1.0,1,0,0,0
IB006756,33,Male,Patna,Business,1476800.0,615.0,71,,,10.0,19.0,3.0,8.0,1.0,3.0,0,0,0,0
IB031034,53,Female,Hyderabad,Retired,602400.0,648.0,153,4480.0,-0.0252,6.0,10.0,6.0,3.0,,1.0,0,0,0,0
IB018921,42,Male,Mysuru,Retired,634500.0,706.0,170,17020.0,-0.2124,6.0,15.0,4.0,4.0,0.0,0.0,0,0,0,1
IB046460,57,Male,Pune,Self_Employed,572600.0,621.0,139,26240.0,-0.5846,9.0,12.0,5.0,6.0,3.0,2.0,1,1,1,0
IB045760,26,Female,Howrah,Salaried,615200.0,602.0,68,44150.0,-0.1517,12.0,22.0,3.0,9.0,2.0,3.0,1,0,1,0
IB017844,60,Male,Kanpur,Salaried,1081600.0,685.0,133,91700.0,-0.0678,2.0,18.0,3.0,6.0,0.0,1.0,0,0,0,0
IB042193,54,Female,Delhi,Self_Employed,816800.0,598.0,83,19190.0,-0.0609,2.0,8.0,3.0,1.0,3.0,3.0,1,1,1,0
IB004701,37,Male,Jaipur,Student,266800.0,650.0,121,,,9.0,11.0,4.0,6.0,1.0,3.0,0,0,1,0
IB012671,32,Male,Mumbai,Salaried,620600.0,624.0,88,,,6.0,8.0,1.0,7.0,1.0,1.0,0,0,0,0
IB025173,69,Male,Lucknow,Business,1516300.0,687.0,149,198130.0,0.0431,3.0,21.0,4.0,11.0,1.0,4.0,0,1,1,0
IB008348,61,Male,Delhi,Salaried,608100.0,672.0,196,53190.0,-0.1274,4.0,4.0,9.0,2.0,3.0,,1,0,0,0
IB048558,45,Male,Indore,Salaried,776100.0,630.0,90,54520.0,-0.0735,5.0,13.0,1.0,5.0,0.0,0.0,0,0,0,0
IB004002,23,Female,Thane,Salaried,537500.0,565.0,39,46550.0,-0.1756,16.0,17.0,7.0,13.0,,1.0,0,0,0,0
IB026657,54,Female,Ahmedabad,Self_Employed,,663.0,125,25910.0,0.1234,10.0,7.0,6.0,3.0,1.0,2.0,1,0,0,0
IB034922,66,Male,Amritsar,Salaried,370300.0,648.0,157,,,5.0,7.0,,3.0,4.0,3.0,0,0,0,1
IB045308,38,Female,Surat,Business,1060900.0,648.0,122,139670.0,-0.1593,6.0,17.0,4.0,8.0,1.0,0.0,0,1,0,0
IB014802,45,Female,Hyderabad,Salaried,925500.0,574.0,138,18140.0,-0.5615,3.0,10.0,2.0,3.0,1.0,4.0,1,0,1,0
IB027902,70,Female,Chennai,Salaried,1025900.0,696.0,166,42630.0,0.0367,,,7.0,,1.0,,0,0,0,0
IB016037,36,Male,Meerut,Self_Employed,748400.0,658.0,175,9200.0,-0.12,11.0,11.0,,3.0,1.0,1.0,1,0,1,0
IB046235,32,Female,Varanasi,Self_Employed,1232400.0,591.0,63,55290.0,0.0034,11.0,17.0,4.0,5.0,1.0,,1,1,0,0
IB039094,43,Male,Mumbai,Salaried,602500.0,603.0,113,34060.0,0.0012,5.0,5.0,4.0,3.0,1.0,,1,0,0,0
IB031909,28,Male,Hyderabad,Self_Employed,,,13,111220.0,0.0076,12.0,12.0,5.0,12.0,1.0,2.0,1,0,0,0
IB017221,27,Male,Bengaluru,Self_Employed,763200.0,645.0,73,83220.0,-0.2265,17.0,19.0,3.0,6.0,0.0,0.0,1,0,1,1
IB035314,33,Male,Mumbai,Retired,344000.0,624.0,156,19420.0,-0.087,13.0,10.0,2.0,5.0,3.0,2.0,1,0,0,0
IB018720,38,Female,Delhi,Retired,324100.0,619.0,144,10110.0,-0.1282,9.0,9.0,0.0,3.0,0.0,,0,1,1,0
IB023024,32,Male,Meerut,Business,,640.0,114,153630.0,-0.0141,13.0,14.0,4.0,11.0,1.0,,1,0,0,0
IB045522,68,Male,Pune,Salaried,923300.0,637.0,143,,,,,6.0,,2.0,,0,1,0,0
IB037039,43,Male,Ghaziabad,Salaried,751700.0,614.0,109,,,7.0,11.0,,4.0,0.0,2.0,0,0,0,0
IB042348,27,Female,Surat,Retired,207500.0,544.0,69,3710.0,0.0406,12.0,23.0,3.0,5.0,1.0,1.0,0,0,0,0
IB043913,25,Male,Visakhapatnam,Salaried,987900.0,,13,53680.0,-0.0742,5.0,12.0,2.0,6.0,2.0,4.0,0,1,0,1
IB022477,39,Male,Pimpri-Chinchwad,Self_Employed,1416000.0,661.0,217,80490.0,-0.4809,8.0,15.0,3.0,8.0,3.0,,0,0,1,0
IB030534,56,Male,Delhi,Salaried,947700.0,748.0,153,61740.0,-0.2209,1.0,9.0,3.0,2.0,2.0,3.0,1,1,0,1
IB029688,70,Female,Jaipur,Business,,736.0,135,56290.0,-0.0567,9.0,5.0,2.0,0.0,1.0,3.0,0,1,0,0
IB008316,35,Male,Ahmedabad,Salaried,741800.0,607.0,125,64490.0,-0.1632,12.0,11.0,3.0,3.0,3.0,5.0,1,0,0,0
IB026027,68,Male,Vadodara,Salaried,699900.0,675.0,142,93550.0,-0.2594,5.0,5.0,3.0,1.0,2.0,1.0,0,1,0,0
IB006988,23,Male,Srinagar,Student,174900.0,556.0,1,,,14.0,17.0,,8.0,0.0,,0,1,0,0
IB027275,38,Male,Pune,Salaried,724300.0,581.0,158,29770.0,-0.0885,5.0,13.0,4.0,4.0,1.0,2.0,0,0,0,0
IB004551,39,Female,Ludhiana,Salaried,568200.0,713.0,159,39030.0,-0.2105,7.0,12.0,2.0,8.0,2.0,,0,1,0,0
IB000751,21,Male,Pune,Business,736400.0,566.0,36,34530.0,-0.0184,9.0,20.0,6.0,4.0,0.0,3.0,1,0,0,1
IB002345,69,Female,Hyderabad,Business,,674.0,153,94890.0,0.0013,4.0,3.0,1.0,5.0,0.0,2.0,1,1,0,0
IB025645,41,Male,Mumbai,Self_Employed,,651.0,210,4620.0,-0.6241,7.0,12.0,3.0,4.0,3.0,2.0,1,0,1,0
IB006198,21,Female,Thane,Salaried,530200.0,,13,32800.0,0.1297,13.0,24.0,0.0,5.0,0.0,0.0,1,0,0,0
IB049115,48,Female,Kanpur,Retired,359800.0,671.0,117,29880.0,-0.077,7.0,16.0,,6.0,0.0,3.0,1,0,0,0
IB009426,59,Female,Lucknow,Business,1653500.0,784.0,124,57600.0,0.043,8.0,21.0,3.0,12.0,4.0,3.0,0,0,1,0
IB043542,50,Female,Delhi,Retired,390900.0,629.0,80,12230.0,-0.1866,5.0,9.0,6.0,2.0,0.0,1.0,1,1,0,0
IB015582,63,Male,Visakhapatnam,Salaried,928600.0,649.0,163,66060.0,0.1024,,,4.0,,2.0,2.0,1,0,0,0
IB002186,35,Female,Delhi,Salaried,335500.0,648.0,143,14540.0,-0.3677,9.0,11.0,0.0,3.0,5.0,4.0,0,0,0,1
IB043145,22,Male,Lucknow,Salaried,216400.0,544.0,1,5340.0,-0.0559,13.0,16.0,6.0,4.0,2.0,3.0,0,0,0,0
IB010227,64,Female,Hyderabad,Business,,687.0,190,,,3.0,19.0,5.0,11.0,,2.0,0,0,1,0
IB043881,49,Male,Surat,Student,395400.0,704.0,148,,,8.0,13.0,4.0,2.0,1.0,0.0,0,0,1,0
IB041696,34,Male,Bengaluru,Self_Employed,682200.0,642.0,125,41590.0,-0.0096,10.0,7.0,1.0,4.0,3.0,2.0,0,1,0,0
IB002926,47,Female,Kanpur,Business,,692.0,141,65570.0,-0.1541,9.0,14.0,3.0,5.0,1.0,,0,0,1,0
IB048839,35,Male,Faridabad,Salaried,1144200.0,720.0,146,60220.0,-0.2974,7.0,13.0,,15.0,4.0,5.0,1,0,0,0
IB013058,65,Male,Ludhiana,Retired,434500.0,663.0,89,17480.0,0.0602,,,9.0,,2.0,2.0,1,0,1,0
IB041724,32,Male,Delhi,Business,,627.0,84,36690.0,0.375,4.0,15.0,1.0,7.0,2.0,3.0,0,1,1,1
IB009064,39,Male,Delhi,Student,270000.0,677.0,124,3170.0,-0.5752,12.0,7.0,1.0,3.0,0.0,,0,1,0,1
IB047819,53,Male,Kolkata,Salaried,783700.0,659.0,166,41170.0,-0.0893,7.0,10.0,9.0,3.0,1.0,1.0,1,1,0,0
IB042160,23,Female,Indore,Salaried,408400.0,545.0,23,14870.0,0.0764,11.0,12.0,,11.0,1.0,1.0,0,0,0,0
IB048277,55,Female,Chennai,Salaried,598600.0,639.0,143,62610.0,-0.1479,10.0,4.0,4.0,2.0,2.0,4.0,1,0,1,0
IB016127,44,Female,Ghaziabad,Salaried,623300.0,676.0,178,,,10.0,10.0,3.0,4.0,1.0,,1,1,0,0
IB021601,24,Female,Delhi,Salaried,690900.0,,13,57080.0,-0.0941,12.0,11.0,2.0,9.0,2.0,4.0,0,0,1,1
IB009887,26,Female,Chennai,Self_Employed,,503.0,85,38960.0,-0.0694,10.0,12.0,1.0,12.0,0.0,,0,0,0,0
IB001782,29,Female,Delhi,Salaried,792400.0,519.0,31,20250.0,-0.0317,13.0,20.0,3.0,6.0,1.0,1.0,1,0,0,1
IB023284,67,Male,Patna,Business,881800.0,637.0,190,34080.0,0.0125,,,7.0,,1.0,1.0,1,0,0,0
IB007485,64,Male,Amritsar,Self_Employed,462400.0,718.0,119,26390.0,-0.1031,,,5.0,,2.0,1.0,0,0,0,0
IB039851,34,Female,Agra,Salaried,764700.0,602.0,143,,,10.0,16.0,2.0,4.0,0.0,0.0,0,1,0,0
IB009928,25,Female,Nashik,Student,283700.0,,6,15020.0,-0.0152,3.0,12.0,2.0,10.0,1.0,,0,0,1,0
IB038808,36,Female,Jaipur,Retired,446800.0,652.0,97,,,7.0,6.0,2.0,6.0,0.0,2.0,1,1,0,0
IB037067,29,Male,Howrah,Salaried,1829100.0,654.0,113,70780.0,0.107,15.0,22.0,0.0,7.0,4.0,4.0,1,0,0,0
IB033328,46,Male,Amritsar,Salaried,825800.0,690.0,134,29210.0,0.1065,7.0,8.0,1.0,4.0,1.0,1.0,0,0,1,1
IB012622,46,Female,Hyderabad,Self_Employed,,727.0,176,99790.0,0.3013,6.0,20.0,0.0,9.0,0.0,3.0,0,0,1,0
IB017492,42,Male,Bhopal,Salaried,1419000.0,652.0,159,113290.0,-0.0297,4.0,16.0,5.0,6.0,3.0,5.0,1,0,0,0
IB036009,48,Male,Coimbatore,Salaried,533800.0,626.0,110,29310.0,-0.1795,7.0,8.0,4.0,1.0,2.0,,0,1,1,0
IB032906,27,Male,Pune,Salaried,607100.0,605.0,63,29500.0,-0.1323,13.0,21.0,2.0,8.0,1.0,,1,0,0,0
IB029981,64,Male,Bengaluru,Salaried,697100.0,725.0,149,28820.0,-0.074,,,4.0,,2.0,1.0,0,0,0,1
IB022351,53,Male,Kanpur,Salaried,930000.0,677.0,163,46780.0,-0.022,5.0,6.0,2.0,2.0,3.0,3.0,1,0,1,0
IB033126,24,Female,Hyderabad,Student,218100.0,654.0,43,,,9.0,11.0,4.0,5.0,2.0,4.0,1,0,0,0
IB044002,66,Female,Lucknow,Business,1111400.0,739.0,123,171740.0,-0.1958,2.0,24.0,3.0,4.0,1.0,2.0,1,0,1,0
IB033042,42,Male,Surat,Salaried,1295200.0,672.0,111,103970.0,0.0972,9.0,21.0,4.0,10.0,3.0,4.0,0,0,1,0
IB017726,66,Female,Faridabad,Salaried,833300.0,669.0,153,60030.0,-0.001,,,9.0,,2.0,,1,0,0,0
IB026904,59,Male,Indore,Student,155300.0,603.0,100,7020.0,-0.1306,6.0,8.0,5.0,3.0,1.0,5.0,0,0,1,0
IB011117,43,Female,Bengaluru,Salaried,474100.0,604.0,73,34080.0,-0.1601,6.0,13.0,2.0,5.0,2.0,2.0,0,0,0,1
IB009576,66,Male,Ahmedabad,Salaried,362100.0,605.0,142,13610.0,-0.1628,,,6.0,,1.0,1.0,0,1,0,0
IB031923,41,Male,Pimpri-Chinchwad,Student,196000.0,539.0,158,3200.0,-0.0694,15.0,13.0,3.0,3.0,1.0,4.0,1,0,0,0
IB009522,59,Female,Indore,Student,417700.0,721.0,121,2830.0,-0.0295,8.0,8.0,4.0,4.0,0.0,1.0,1,0,0,0
IB020102,54,Male,Ahmedabad,Salaried,1065000.0,716.0,126,,,7.0,18.0,4.0,9.0,1.0,0.0,0,1,1,0
IB025370,65,Female,Srinagar,Salaried,613500.0,640.0,120,14710.0,-0.1063,,,4.0,,1.0,3.0,0,0,0,0
IB045499,44,Female,Chandigarh,Retired,350000.0,591.0,118,5500.0,-0.0875,11.0,8.0,4.0,7.0,2.0,4.0,0,0,0,0
IB025642,34,Male,Delhi,Self_Employed,977800.0,738.0,116,98180.0,-0.1516,9.0,18.0,3.0,3.0,1.0,2.0,1,1,0,0
IB024535,45,Male,Hyderabad,Student,234700.0,678.0,77,6280.0,-0.1955,5.0,9.0,4.0,4.0,0.0,3.0,1,0,0,0
IB041868,24,Male,Kolkata,Salaried,687500.0,613.0,50,23750.0,0.1195,11.0,18.0,2.0,5.0,2.0,,1,0,1,1
IB039324,65,Female,Mumbai,Retired,285300.0,645.0,98,2220.0,-0.0759,,,3.0,,1.0,1.0,0,1,0,0
IB013519,54,Male,Varanasi,Self_Employed,,773.0,139,84170.0,0.0418,6.0,16.0,4.0,8.0,1.0,0.0,1,0,0,0
IB046733,52,Male,Bengaluru,Retired,261500.0,649.0,105,22330.0,-0.0966,9.0,6.0,11.0,4.0,,3.0,1,0,0,0
IB041370,69,Male,Indore,Self_Employed,,712.0,133,48080.0,-0.0514,,,,,4.0,3.0,0,1,0,0
IB048039,60,Male,Bengaluru,Salaried,549500.0,694.0,133,,,3.0,3.0,2.0,0.0,1.0,2.0,1,0,0,0
IB025794,30,Female,Ludhiana,Salaried,767800.0,552.0,36,62600.0,0.0424,11.0,15.0,6.0,7.0,1.0,2.0,0,1,0,0
IB029291,58,Male,Nashik,Salaried,568700.0,724.0,116,33690.0,-0.2739,3.0,10.0,7.0,3.0,2.0,2.0,1,0,1,0
IB047847,41,Male,Pune,Salaried,529400.0,634.0,107,29090.0,0.0032,6.0,13.0,1.0,3.0,1.0,0.0,0,0,1,0
IB015796,55,Male,Delhi,Business,1808900.0,710.0,162,46200.0,-0.5638,6.0,24.0,6.0,7.0,2.0,3.0,1,0,0,0
IB047114,29,Female,Srinagar,Retired,460300.0,659.0,63,25850.0,-0.0413,15.0,18.0,4.0,6.0,1.0,,0,0,0,0
IB011106,30,Male,Coimbatore,Self_Employed,,648.0,77,67380.0,0.0986,11.0,20.0,2.0,7.0,,,1,0,0,1
IB010256,27,Male,Mumbai,Salaried,604900.0,650.0,69,30270.0,-0.3912,19.0,17.0,0.0,4.0,2.0,4.0,0,0,1,1
IB044740,64,Female,Bengaluru,Retired,434300.0,721.0,122,17620.0,-0.2111,4.0,5.0,6.0,0.0,0.0,2.0,1,0,0,1
IB012782,26,Female,Pimpri-Chinchwad,Salaried,355300.0,572.0,18,,,10.0,13.0,,9.0,0.0,2.0,1,0,1,0
IB009178,49,Female,Bengaluru,Business,,653.0,133,31150.0,0.006,9.0,20.0,4.0,15.0,2.0,2.0,0,0,0,0
IB000580,68,Male,Delhi,Self_Employed,1617800.0,642.0,142,130960.0,0.2155,,,2.0,,1.0,4.0,1,0,0,0
IB018924,31,Male,Delhi,Salaried,699600.0,577.0,107,30290.0,0.1157,17.0,8.0,2.0,7.0,1.0,1.0,1,0,1,1
IB047461,46,Male,Kanpur,Salaried,1702300.0,724.0,199,,,12.0,26.0,5.0,11.0,1.0,0.0,1,0,0,0
IB028134,67,Female,Madurai,Student,339400.0,724.0,147,,,,,1.0,,0.0,,1,0,0,0
IB020389,31,Female,Ludhiana,Self_Employed,,606.0,86,142090.0,-0.0577,12.0,20.0,3.0,7.0,1.0,0.0,1,0,0,0
IB007766,48,Female,Chennai,Self_Employed,,615.0,121,17120.0,-0.6548,6.0,9.0,,3.0,3.0,,0,0,0,1
IB008770,35,Male,Chennai,Student,166900.0,589.0,72,2550.0,-0.1264,11.0,4.0,4.0,14.0,1.0,3.0,0,0,0,1
IB001643,44,Male,Hyderabad,Salaried,1144600.0,582.0,87,50290.0,0.0607,8.0,12.0,3.0,12.0,2.0,1.0,0,0,1,0
IB005490,30,Female,Thane,Salaried,523000.0,663.0,79,8080.0,-0.0551,9.0,6.0,4.0,6.0,4.0,,1,0,1,1
IB013442,37,Female,Mumbai,Student,233500.0,638.0,132,9130.0,0.0207,9.0,9.0,,6.0,2.0,1.0,0,0,0,0
IB042996,42,Male,Delhi,Business,785100.0,563.0,143,13190.0,0.034,7.0,10.0,2.0,3.0,0.0,0.0,0,1,1,0
IB029740,69,Male,Kolkata,Student,256800.0,648.0,169,2550.0,-0.0382,2.0,5.0,9.0,3.0,1.0,2.0,0,0,0,1
IB002357,54,Female,Bengaluru,Salaried,597200.0,636.0,142,,,5.0,7.0,2.0,2.0,3.0,3.0,1,0,0,0
IB020751,52,Female,Hyderabad,Self_Employed,,675.0,164,50030.0,0.009,4.0,12.0,5.0,6.0,1.0,0.0,1,0,0,0
IB029810,21,Male,Varanasi,Salaried,423800.0,583.0,14,37710.0,-0.1511,7.0,18.0,4.0,2.0,0.0,2.0,1,0,0,1
IB025171,39,Male,Delhi,Salaried,824300.0,572.0,113,29420.0,0.1063,10.0,14.0,2.0,7.0,2.0,4.0,0,1,0,0
IB004791,44,Male,Delhi,Salaried,1158400.0,692.0,94,,,7.0,19.0,5.0,7.0,2.0,4.0,1,0,0,0
IB031904,63,Female,Patna,Salaried,1024400.0,681.0,137,36510.0,-0.0731,,,5.0,,0.0,1.0,1,1,1,0
IB004016,41,Male,Guwahati,Salaried,1274200.0,714.0,156,32980.0,-0.0135,9.0,17.0,3.0,8.0,1.0,1.0,0,0,0,0
IB033159,57,Male,Kolkata,Business,991500.0,634.0,123,188610.0,-0.1781,4.0,12.0,2.0,5.0,3.0,5.0,1,0,0,0
IB042027,39,Male,Patna,Salaried,467000.0,633.0,209,13070.0,-0.2089,12.0,12.0,0.0,1.0,0.0,,1,1,1,0
IB028426,58,Female,Surat,Salaried,810200.0,664.0,126,67670.0,0.1157,12.0,9.0,2.0,2.0,0.0,4.0,1,1,0,0
IB004199,67,Male,Howrah,Business,2532400.0,724.0,175,111710.0,-0.5335,,,6.0,,2.0,3.0,0,1,1,0
IB017625,34,Male,Ahmedabad,Salaried,559300.0,662.0,82,31820.0,0.0226,11.0,23.0,,5.0,0.0,,1,1,0,0
IB021688,35,Female,Delhi,Self_Employed,,646.0,92,54840.0,-0.1084,14.0,15.0,2.0,4.0,1.0,,1,0,0,0
IB047565,31,Female,Kanpur,Business,,555.0,94,116400.0,-0.0985,11.0,9.0,3.0,3.0,1.0,3.0,1,0,0,0
IB022022,47,Male,Faridabad,Salaried,603200.0,623.0,134,30600.0,0.002,10.0,15.0,2.0,1.0,3.0,3.0,1,0,0,0
IB016472,69,Female,Ahmedabad,Salaried,1024500.0,580.0,176,21290.0,-0.6916,,,4.0,,1.0,2.0,1,0,1,0
IB049556,46,Male,Amritsar,Salaried,527600.0,655.0,146,11970.0,-0.3622,7.0,10.0,3.0,4.0,4.0,4.0,0,0,1,0
IB000739,60,Male,Ahmedabad,Business,1870600.0,632.0,158,137390.0,0.0975,4.0,10.0,,17.0,1.0,3.0,1,0,0,0
IB034244,26,Male,Kanpur,Retired,426100.0,,65,33250.0,0.071,10.0,17.0,1.0,2.0,1.0,1.0,0,1,0,0
IB016992,44,Male,Pune,Salaried,691100.0,697.0,133,11560.0,-0.1383,8.0,12.0,3.0,4.0,1.0,0.0,1,0,1,1
IB028133,57,Male,Indore,Student,176200.0,616.0,137,3980.0,0.0921,5.0,6.0,5.0,3.0,0.0,3.0,1,0,0,0
IB015045,21,Female,Pune,Salaried,483300.0,570.0,4,18630.0,-0.0224,15.0,24.0,4.0,10.0,4.0,5.0,0,0,0,0
IB023679,58,Female,Chennai,Retired,488200.0,649.0,75,34280.0,0.1042,6.0,11.0,7.0,5.0,1.0,2.0,0,1,0,0
IB033391,54,Female,Pune,Retired,635100.0,643.0,160,59770.0,-0.1733,11.0,8.0,4.0,0.0,1.0,3.0,0,0,1,0
IB030276,68,Female,Howrah,Business,1463400.0,784.0,126,99970.0,-0.0371,5.0,19.0,4.0,11.0,2.0,3.0,0,1,0,0
IB002771,49,Male,Bengaluru,Self_Employed,362700.0,586.0,133,39470.0,-0.1222,8.0,8.0,3.0,7.0,1.0,1.0,1,0,0,0
IB038847,49,Male,Thane,Student,204400.0,658.0,103,5530.0,-0.0588,2.0,15.0,2.0,2.0,2.0,1.0,0,0,1,0
IB002132,27,Male,Ahmedabad,Self_Employed,,602.0,32,23960.0,-0.1555,11.0,9.0,1.0,4.0,1.0,,0,0,0,0
IB017725,59,Female,Kolkata,Business,3133300.0,700.0,165,174060.0,0.1371,7.0,17.0,5.0,9.0,2.0,1.0,1,1,1,0
IB020559,40,Male,Ghaziabad,Self_Employed,,580.0,142,32770.0,-0.0835,11.0,12.0,,4.0,1.0,0.0,0,1,1,0
IB018255,68,Female,Ahmedabad,Business,,668.0,130,79640.0,0.082,,,6.0,,4.0,5.0,0,0,0,0
IB027628,43,Female,Delhi,Salaried,498700.0,654.0,127,46440.0,0.0806,14.0,14.0,,3.0,1.0,2.0,1,1,0,0
IB028247,53,Male,Madurai,Salaried,731700.0,611.0,134,,,2.0,5.0,8.0,4.0,2.0,4.0,1,0,0,0
IB037755,51,Male,Chennai,Salaried,898600.0,649.0,139,40970.0,0.0382,7.0,8.0,5.0,5.0,1.0,1.0,1,0,0,0
IB043399,38,Female,Pune,Student,185300.0,566.0,120,11120.0,-0.035,7.0,10.0,9.0,6.0,1.0,2.0,0,0,0,0
IB025598,40,Female,Amritsar,Self_Employed,,569.0,103,36860.0,0.0567,8.0,12.0,2.0,3.0,0.0,3.0,1,1,0,0
IB004975,23,Male,Delhi,Salaried,805000.0,548.0,32,,,11.0,22.0,3.0,5.0,2.0,5.0,0,0,0,0
IB013943,21,Male,Agra,Self_Employed,1178700.0,,11,182220.0,0.0413,9.0,25.0,,9.0,2.0,2.0,0,0,0,1
IB042930,71,Male,Thane,Student,332000.0,683.0,116,,,9.0,5.0,5.0,0.0,1.0,2.0,0,0,0,0
IB022001,54,Female,Jaipur,Salaried,382200.0,642.0,146,13430.0,-0.1876,6.0,7.0,4.0,1.0,2.0,3.0,1,0,1,1
IB017438,57,Female,Delhi,Self_Employed,,737.0,170,,,3.0,12.0,5.0,3.0,2.0,3.0,0,0,0,0
IB035413,29,Male,Guwahati,Retired,256700.0,550.0,66,4090.0,0.1072,4.0,20.0,3.0,9.0,0.0,4.0,0,0,1,0
IB002322,50,Female,Chennai,Self_Employed,789000.0,698.0,134,25580.0,-0.0447,7.0,10.0,5.0,4.0,2.0,,0,0,0,0
IB000664,59,Male,Delhi,Self_Employed,,792.0,110,63570.0,-0.5931,6.0,23.0,3.0,9.0,3.0,2.0,1,0,0,0
IB037727,66,Female,Chennai,Student,198200.0,641.0,169,4690.0,-0.0086,,,7.0,,0.0,2.0,0,1,0,0
IB021160,40,Male,Chennai,Self_Employed,883500.0,674.0,155,8710.0,-0.628,3.0,8.0,0.0,6.0,5.0,5.0,0,0,1,1
IB042613,22,Female,Delhi,Salaried,546400.0,615.0,44,19980.0,-0.491,17.0,10.0,,7.0,4.0,2.0,0,0,0,1
IB026093,57,Male,Surat,Salaried,742500.0,685.0,184,45190.0,-0.215,7.0,8.0,6.0,4.0,0.0,3.0,1,0,0,1
IB027377,70,Male,Delhi,Salaried,807100.0,725.0,151,49880.0,0.0347,6.0,5.0,9.0,3.0,2.0,1.0,0,0,1,0
IB047066,53,Male,Delhi,Salaried,1775200.0,620.0,138,164730.0,0.11,6.0,17.0,4.0,11.0,1.0,4.0,1,1,1,0
IB045380,27,Male,Hyderabad,Student,201800.0,563.0,19,1400.0,-0.6583,10.0,20.0,0.0,2.0,3.0,,0,0,0,1
IB015351,50,Male,Amritsar,Salaried,1189200.0,657.0,123,115930.0,0.0284,6.0,22.0,1.0,7.0,1.0,,1,0,1,0
IB044361,27,Female,Bengaluru,Salaried,678700.0,545.0,61,17250.0,-0.5273,18.0,17.0,,2.0,2.0,1.0,0,0,0,0
IB030633,32,Male,Lucknow,Self_Employed,,636.0,23,17510.0,0.0774,12.0,8.0,2.0,6.0,2.0,6.0,0,1,0,0
IB014936,37,Female,Kolkata,Retired,437900.0,614.0,134,37850.0,0.1593,11.0,16.0,5.0,6.0,2.0,3.0,1,0,0,1
IB043620,59,Male,Nashik,Salaried,633600.0,615.0,130,44520.0,-0.0135,9.0,14.0,3.0,7.0,0.0,4.0,0,1,0,0
IB011785,51,Female,Lucknow,Self_Employed,1244000.0,625.0,218,,,7.0,19.0,6.0,9.0,0.0,2.0,1,1,1,0
IB008839,42,Female,Ahmedabad,Self_Employed,941900.0,645.0,146,94500.0,-0.1022,14.0,9.0,,3.0,0.0,0.0,1,0,0,0
IB026981,43,Male,Delhi,Student,173900.0,647.0,145,500.0,-0.0081,7.0,11.0,1.0,6.0,1.0,2.0,0,0,0,0
IB029295,47,Male,Mumbai,Self_Employed,1138100.0,619.0,105,,,9.0,9.0,,7.0,3.0,3.0,1,0,0,1
IB042328,55,Male,Vadodara,Salaried,686600.0,666.0,227,16720.0,0.1155,12.0,13.0,8.0,4.0,2.0,,0,0,0,0
IB026179,59,Female,Jaipur,Salaried,904900.0,720.0,133,67820.0,-0.1595,7.0,12.0,5.0,4.0,3.0,1.0,0,0,0,0
IB045870,52,Male,Visakhapatnam,Student,308500.0,596.0,128,10240.0,-0.064,7.0,8.0,3.0,3.0,2.0,2.0,0,0,0,1
IB003272,37,Male,Howrah,Self_Employed,979200.0,669.0,98,59720.0,-0.0902,7.0,12.0,,5.0,,1.0,1,0,0,0
IB011724,30,Female,Ghaziabad,Business,,654.0,79,64740.0,0.0603,7.0,18.0,2.0,6.0,0.0,0.0,0,0,1,0
IB018146,34,Male,Howrah,Retired,218000.0,670.0,147,20730.0,-0.0425,10.0,9.0,3.0,7.0,1.0,3.0,0,0,0,0
IB016288,28,Female,Mysuru,Retired,381800.0,609.0,32,13030.0,-0.4994,11.0,17.0,3.0,7.0,3.0,3.0,1,0,0,1
IB034627,33,Male,Mumbai,Salaried,1093800.0,666.0,84,139440.0,-0.121,6.0,19.0,2.0,17.0,1.0,1.0,1,0,0,0
IB044105,48,Male,Delhi,Student,137400.0,653.0,113,6780.0,0.019,3.0,11.0,5.0,0.0,1.0,1.0,1,0,0,0
IB025646,41,Female,Nashik,Salaried,558700.0,631.0,133,10030.0,-0.1056,8.0,10.0,5.0,2.0,2.0,,0,0,0,0
IB046428,21,Male,Mumbai,Salaried,639900.0,655.0,36,30800.0,-0.0744,13.0,11.0,3.0,10.0,1.0,2.0,0,1,1,0
IB015294,68,Female,Delhi,Salaried,730200.0,664.0,142,58920.0,-0.1324,,,9.0,,,1.0,0,0,1,0
IB049590,50,Female,Ghaziabad,Self_Employed,498200.0,605.0,107,33360.0,-0.1912,8.0,8.0,2.0,4.0,2.0,2.0,1,0,1,1
IB026535,33,Male,Mumbai,Student,197600.0,606.0,123,6560.0,-0.1028,13.0,10.0,2.0,5.0,2.0,4.0,1,0,1,0
IB021662,46,Male,Pimpri-Chinchwad,Retired,436500.0,626.0,135,4110.0,-0.1264,4.0,11.0,,8.0,0.0,3.0,0,0,0,0
IB041182,71,Male,Nagpur,Retired,528500.0,729.0,147,,,3.0,3.0,2.0,3.0,1.0,1.0,1,0,0,0
IB032580,24,Female,Jaipur,Salaried,642700.0,,51,,,6.0,20.0,,5.0,3.0,5.0,0,0,0,1
